LTER_site,local_site,logger,date,yr,mon,doy,met,c1cr_temp,c1cr_flag,qa_temp,qa_flag
NWT,c1,cr1000,2013-06-16,2013,6,167,airtemp_min,3.401,n,3.401,NA
NWT,c1,cr1000,2013-06-17,2013,6,168,airtemp_min,2.007,n,2.007,NA
NWT,c1,cr1000,2013-06-18,2013,6,169,airtemp_min,0.851,n,0.851,NA
NWT,c1,cr1000,2013-06-19,2013,6,170,airtemp_min,0.613,n,0.613,NA
NWT,c1,cr1000,2013-06-20,2013,6,171,airtemp_min,2.857,n,2.857,NA
NWT,c1,cr1000,2013-06-21,2013,6,172,airtemp_min,2.484,n,2.484,NA
NWT,c1,cr1000,2013-06-22,2013,6,173,airtemp_min,2.279,n,2.279,NA
NWT,c1,cr1000,2013-06-23,2013,6,174,airtemp_min,0.783,n,0.783,NA
NWT,c1,cr1000,2013-06-24,2013,6,175,airtemp_min,0.715,n,0.715,NA
NWT,c1,cr1000,2013-06-25,2013,6,176,airtemp_min,6.02,n,6.02,NA
NWT,c1,cr1000,2013-06-26,2013,6,177,airtemp_min,3.129,n,3.129,NA
NWT,c1,cr1000,2013-06-27,2013,6,178,airtemp_min,8.91,n,8.91,NA
NWT,c1,cr1000,2013-06-28,2013,6,179,airtemp_min,6.973,n,6.973,NA
NWT,c1,cr1000,2013-06-29,2013,6,180,airtemp_min,5.102,n,5.102,NA
NWT,c1,cr1000,2013-06-30,2013,6,181,airtemp_min,4.796,n,4.796,NA
NWT,c1,cr1000,2013-07-01,2013,7,182,airtemp_min,1.735,n,1.735,NA
NWT,c1,cr1000,2013-07-02,2013,7,183,airtemp_min,2.279,n,2.279,NA
NWT,c1,cr1000,2013-07-03,2013,7,184,airtemp_min,1.463,n,1.463,NA
NWT,c1,cr1000,2013-07-04,2013,7,185,airtemp_min,6.088,n,6.088,NA
NWT,c1,cr1000,2013-07-05,2013,7,186,airtemp_min,5.782,n,5.782,NA
NWT,c1,cr1000,2013-07-06,2013,7,187,airtemp_min,7.687,n,7.687,NA
NWT,c1,cr1000,2013-07-07,2013,7,188,airtemp_min,7.109,n,7.109,NA
NWT,c1,cr1000,2013-07-08,2013,7,189,airtemp_min,7.687,n,7.687,NA
NWT,c1,cr1000,2013-07-09,2013,7,190,airtemp_min,6.803,n,6.803,NA
NWT,c1,cr1000,2013-07-10,2013,7,191,airtemp_min,5.102,n,5.102,NA
NWT,c1,cr1000,2013-07-11,2013,7,192,airtemp_min,6.667,n,6.667,NA
NWT,c1,cr1000,2013-07-12,2013,7,193,airtemp_min,10,n,10,NA
NWT,c1,cr1000,2013-07-13,2013,7,194,airtemp_min,8.88,n,8.88,NA
NWT,c1,cr1000,2013-07-14,2013,7,195,airtemp_min,6.361,n,6.361,NA
NWT,c1,cr1000,2013-07-15,2013,7,196,airtemp_min,8.5,n,8.5,NA
NWT,c1,cr1000,2013-07-16,2013,7,197,airtemp_min,2.143,n,2.143,NA
NWT,c1,cr1000,2013-07-17,2013,7,198,airtemp_min,3.98,n,3.98,NA
NWT,c1,cr1000,2013-07-18,2013,7,199,airtemp_min,9.59,n,9.59,NA
NWT,c1,cr1000,2013-07-19,2013,7,200,airtemp_min,6.258,n,6.258,NA
NWT,c1,cr1000,2013-07-20,2013,7,201,airtemp_min,4.49,n,4.49,NA
NWT,c1,cr1000,2013-07-21,2013,7,202,airtemp_min,8.03,n,8.03,NA
NWT,c1,cr1000,2013-07-22,2013,7,203,airtemp_min,6.565,n,6.565,NA
NWT,c1,cr1000,2013-07-23,2013,7,204,airtemp_min,4.728,n,4.728,NA
NWT,c1,cr1000,2013-07-24,2013,7,205,airtemp_min,6.973,n,6.973,NA
NWT,c1,cr1000,2013-07-25,2013,7,206,airtemp_min,5.952,n,5.952,NA
NWT,c1,cr1000,2013-07-26,2013,7,207,airtemp_min,3.197,n,3.197,NA
NWT,c1,cr1000,2013-07-27,2013,7,208,airtemp_min,4.762,n,4.762,NA
NWT,c1,cr1000,2013-07-28,2013,7,209,airtemp_min,7.279,n,7.279,NA
NWT,c1,cr1000,2013-07-29,2013,7,210,airtemp_min,7.347,n,7.347,NA
NWT,c1,cr1000,2013-07-30,2013,7,211,airtemp_min,6.633,n,6.633,NA
NWT,c1,cr1000,2013-07-31,2013,7,212,airtemp_min,5.068,n,5.068,NA
NWT,c1,cr1000,2013-08-01,2013,8,213,airtemp_min,5.748,n,5.748,NA
NWT,c1,cr1000,2013-08-02,2013,8,214,airtemp_min,9.76,n,9.76,NA
NWT,c1,cr1000,2013-08-03,2013,8,215,airtemp_min,7.449,n,7.449,NA
NWT,c1,cr1000,2013-08-04,2013,8,216,airtemp_min,7.007,n,7.007,NA
NWT,c1,cr1000,2013-08-05,2013,8,217,airtemp_min,7.313,n,7.313,NA
NWT,c1,cr1000,2013-08-06,2013,8,218,airtemp_min,6.803,n,6.803,NA
NWT,c1,cr1000,2013-08-07,2013,8,219,airtemp_min,4.898,n,4.898,NA
NWT,c1,cr1000,2013-08-08,2013,8,220,airtemp_min,2.619,n,2.619,NA
NWT,c1,cr1000,2013-08-09,2013,8,221,airtemp_min,2.449,n,2.449,NA
NWT,c1,cr1000,2013-08-10,2013,8,222,airtemp_min,1.156,n,1.156,NA
NWT,c1,cr1000,2013-08-11,2013,8,223,airtemp_min,5.442,n,5.442,NA
NWT,c1,cr1000,2013-08-12,2013,8,224,airtemp_min,3.061,n,3.061,NA
NWT,c1,cr1000,2013-08-13,2013,8,225,airtemp_min,4.694,n,4.694,NA
NWT,c1,cr1000,2013-08-14,2013,8,226,airtemp_min,2.687,n,2.687,NA
NWT,c1,cr1000,2013-08-15,2013,8,227,airtemp_min,3.81,n,3.81,NA
NWT,c1,cr1000,2013-08-16,2013,8,228,airtemp_min,4.184,n,4.184,NA
NWT,c1,cr1000,2013-08-17,2013,8,229,airtemp_min,4.796,n,4.796,NA
NWT,c1,cr1000,2013-08-18,2013,8,230,airtemp_min,8.33,n,8.33,NA
NWT,c1,cr1000,2013-08-19,2013,8,231,airtemp_min,7.993,n,7.993,NA
NWT,c1,cr1000,2013-08-20,2013,8,232,airtemp_min,7.313,n,7.313,NA
NWT,c1,cr1000,2013-08-21,2013,8,233,airtemp_min,7.415,n,7.415,NA
NWT,c1,cr1000,2013-08-22,2013,8,234,airtemp_min,8.81,n,8.81,NA
NWT,c1,cr1000,2013-08-23,2013,8,235,airtemp_min,6.871,n,6.871,NA
NWT,c1,cr1000,2013-08-24,2013,8,236,airtemp_min,4.082,n,4.082,NA
NWT,c1,cr1000,2013-08-25,2013,8,237,airtemp_min,5.408,n,5.408,NA
NWT,c1,cr1000,2013-08-26,2013,8,238,airtemp_min,7.143,n,7.143,NA
NWT,c1,cr1000,2013-08-27,2013,8,239,airtemp_min,6.633,n,6.633,NA
NWT,c1,cr1000,2013-08-28,2013,8,240,airtemp_min,6.599,n,6.599,NA
NWT,c1,cr1000,2013-08-29,2013,8,241,airtemp_min,8.4,n,8.4,NA
NWT,c1,cr1000,2013-08-30,2013,8,242,airtemp_min,6.803,n,6.803,NA
NWT,c1,cr1000,2013-08-31,2013,8,243,airtemp_min,7.177,n,7.177,NA
NWT,c1,cr1000,2013-09-01,2013,9,244,airtemp_min,7.449,n,7.449,NA
NWT,c1,cr1000,2013-09-02,2013,9,245,airtemp_min,6.258,n,6.258,NA
NWT,c1,cr1000,2013-09-03,2013,9,246,airtemp_min,8.03,n,8.03,NA
NWT,c1,cr1000,2013-09-04,2013,9,247,airtemp_min,7.806,n,7.806,NA
NWT,c1,cr1000,2013-09-05,2013,9,248,airtemp_min,6.99,n,6.99,NA
NWT,c1,cr1000,2013-09-06,2013,9,249,airtemp_min,7.228,n,7.228,NA
NWT,c1,cr1000,2013-09-07,2013,9,250,airtemp_min,5.867,n,5.867,NA
NWT,c1,cr1000,2013-09-08,2013,9,251,airtemp_min,7.925,n,7.925,NA
NWT,c1,cr1000,2013-09-09,2013,9,252,airtemp_min,7.823,n,7.823,NA
NWT,c1,cr1000,2013-09-10,2013,9,253,airtemp_min,7.823,n,7.823,NA
NWT,c1,cr1000,2013-09-11,2013,9,254,airtemp_min,7.857,n,7.857,NA
NWT,c1,cr1000,2013-09-12,2013,9,255,airtemp_min,NA,n,NA,NA
NWT,c1,cr1000,2013-09-13,2013,9,256,airtemp_min,4.082,n,4.082,NA
NWT,c1,cr1000,2013-09-14,2013,9,257,airtemp_min,5.68,n,5.68,NA
NWT,c1,cr1000,2013-09-15,2013,9,258,airtemp_min,4.116,n,4.116,NA
NWT,c1,cr1000,2013-09-16,2013,9,259,airtemp_min,1.463,n,1.463,NA
NWT,c1,cr1000,2013-09-17,2013,9,260,airtemp_min,4.354,n,4.354,NA
NWT,c1,cr1000,2013-09-18,2013,9,261,airtemp_min,4.592,n,4.592,NA
NWT,c1,cr1000,2013-09-19,2013,9,262,airtemp_min,0.68,n,0.68,NA
NWT,c1,cr1000,2013-09-20,2013,9,263,airtemp_min,-1.973,n,-1.973,NA
NWT,c1,cr1000,2013-09-21,2013,9,264,airtemp_min,2.721,n,2.721,NA
NWT,c1,cr1000,2013-09-22,2013,9,265,airtemp_min,2.313,n,2.313,NA
NWT,c1,cr1000,2013-09-23,2013,9,266,airtemp_min,1.374,n,1.374,NA
NWT,c1,cr1000,2013-09-24,2013,9,267,airtemp_min,2.041,n,2.041,NA
NWT,c1,cr1000,2013-09-25,2013,9,268,airtemp_min,5.374,n,5.374,NA
NWT,c1,cr1000,2013-09-26,2013,9,269,airtemp_min,-0.544,n,-0.544,NA
NWT,c1,cr1000,2013-09-27,2013,9,270,airtemp_min,-4.478,n,-4.478,NA
NWT,c1,cr1000,2013-09-28,2013,9,271,airtemp_min,-0.893,n,-0.893,NA
NWT,c1,cr1000,2013-09-29,2013,9,272,airtemp_min,-0.748,n,-0.748,NA
NWT,c1,cr1000,2013-09-30,2013,9,273,airtemp_min,4.66,n,4.66,NA
NWT,c1,cr1000,2013-10-01,2013,10,274,airtemp_min,-0.238,n,-0.238,NA
NWT,c1,cr1000,2013-10-02,2013,10,275,airtemp_min,0.17,n,0.17,NA
NWT,c1,cr1000,2013-10-03,2013,10,276,airtemp_min,-0.408,n,-0.408,NA
NWT,c1,cr1000,2013-10-04,2013,10,277,airtemp_min,-8.83,n,-8.83,NA
NWT,c1,cr1000,2013-10-05,2013,10,278,airtemp_min,-8.35,n,-8.35,NA
NWT,c1,cr1000,2013-10-06,2013,10,279,airtemp_min,2.327,n,2.327,NA
NWT,c1,cr1000,2013-10-07,2013,10,280,airtemp_min,1.088,n,1.088,NA
NWT,c1,cr1000,2013-10-08,2013,10,281,airtemp_min,3.571,n,3.571,NA
NWT,c1,cr1000,2013-10-09,2013,10,282,airtemp_min,-1.327,n,-1.327,NA
NWT,c1,cr1000,2013-10-10,2013,10,283,airtemp_min,-2.211,n,-2.211,NA
NWT,c1,cr1000,2013-10-11,2013,10,284,airtemp_min,-2.811,n,-2.811,NA
NWT,c1,cr1000,2013-10-12,2013,10,285,airtemp_min,-5.839,n,-5.839,NA
NWT,c1,cr1000,2013-10-13,2013,10,286,airtemp_min,-5.056,n,-5.056,NA
NWT,c1,cr1000,2013-10-14,2013,10,287,airtemp_min,-3.09,n,-3.09,NA
NWT,c1,cr1000,2013-10-15,2013,10,288,airtemp_min,-7.064,n,-7.064,NA
NWT,c1,cr1000,2013-10-16,2013,10,289,airtemp_min,-7.642,n,-7.642,NA
NWT,c1,cr1000,2013-10-17,2013,10,290,airtemp_min,-4.818,n,-4.818,NA
NWT,c1,cr1000,2013-10-18,2013,10,291,airtemp_min,-8.9,n,-8.9,NA
NWT,c1,cr1000,2013-10-19,2013,10,292,airtemp_min,-5.487,n,-5.487,NA
NWT,c1,cr1000,2013-10-20,2013,10,293,airtemp_min,-7.03,n,-7.03,NA
NWT,c1,cr1000,2013-10-21,2013,10,294,airtemp_min,-9.61,n,-9.61,NA
NWT,c1,cr1000,2013-10-22,2013,10,295,airtemp_min,-0.122,n,-0.122,NA
NWT,c1,cr1000,2013-10-23,2013,10,296,airtemp_min,-3.231,n,-3.231,NA
NWT,c1,cr1000,2013-10-24,2013,10,297,airtemp_min,-3.563,n,-3.563,NA
NWT,c1,cr1000,2013-10-25,2013,10,298,airtemp_min,-2.653,n,-2.653,NA
NWT,c1,cr1000,2013-10-26,2013,10,299,airtemp_min,-4.546,n,-4.546,NA
NWT,c1,cr1000,2013-10-27,2013,10,300,airtemp_min,-2.007,n,-2.007,NA
NWT,c1,cr1000,2013-10-28,2013,10,301,airtemp_min,-3.462,n,-3.462,NA
NWT,c1,cr1000,2013-10-29,2013,10,302,airtemp_min,-3.151,n,-3.151,NA
NWT,c1,cr1000,2013-10-30,2013,10,303,airtemp_min,-6.315,n,-6.315,NA
NWT,c1,cr1000,2013-10-31,2013,10,304,airtemp_min,-7.329,n,-7.329,NA
NWT,c1,cr1000,2013-11-01,2013,11,305,airtemp_min,-5.18,n,-5.18,NA
NWT,c1,cr1000,2013-11-02,2013,11,306,airtemp_min,-3.287,n,-3.287,NA
NWT,c1,cr1000,2013-11-03,2013,11,307,airtemp_min,-8.03,n,-8.03,NA
NWT,c1,cr1000,2013-11-04,2013,11,308,airtemp_min,-10.07,n,-10.07,NA
NWT,c1,cr1000,2013-11-05,2013,11,309,airtemp_min,-11.52,n,-11.52,NA
NWT,c1,cr1000,2013-11-06,2013,11,310,airtemp_min,-10.84,n,-10.84,NA
NWT,c1,cr1000,2013-11-07,2013,11,311,airtemp_min,-7.948,n,-7.948,NA
NWT,c1,cr1000,2013-11-08,2013,11,312,airtemp_min,-0.68,n,-0.68,NA
NWT,c1,cr1000,2013-11-09,2013,11,313,airtemp_min,-1.156,n,-1.156,NA
NWT,c1,cr1000,2013-11-10,2013,11,314,airtemp_min,-1.497,n,-1.497,NA
NWT,c1,cr1000,2013-11-11,2013,11,315,airtemp_min,-5.034,n,-5.034,NA
NWT,c1,cr1000,2013-11-12,2013,11,316,airtemp_min,-6.02,n,-6.02,NA
NWT,c1,cr1000,2013-11-13,2013,11,317,airtemp_min,0.068,n,0.068,NA
NWT,c1,cr1000,2013-11-14,2013,11,318,airtemp_min,-2.721,n,-2.721,NA
NWT,c1,cr1000,2013-11-15,2013,11,319,airtemp_min,-5,n,-5,NA
NWT,c1,cr1000,2013-11-16,2013,11,320,airtemp_min,-7.37,n,-7.37,NA
NWT,c1,cr1000,2013-11-17,2013,11,321,airtemp_min,-9.27,n,-9.27,NA
NWT,c1,cr1000,2013-11-18,2013,11,322,airtemp_min,-7.376,n,-7.376,NA
NWT,c1,cr1000,2013-11-19,2013,11,323,airtemp_min,-2.109,n,-2.109,NA
NWT,c1,cr1000,2013-11-20,2013,11,324,airtemp_min,-4.66,n,-4.66,NA
NWT,c1,cr1000,2013-11-21,2013,11,325,airtemp_min,-18.53,n,-18.53,NA
NWT,c1,cr1000,2013-11-22,2013,11,326,airtemp_min,-13.12,n,-13.12,NA
NWT,c1,cr1000,2013-11-23,2013,11,327,airtemp_min,-11.36,n,-11.36,NA
NWT,c1,cr1000,2013-11-24,2013,11,328,airtemp_min,-8.81,n,-8.81,NA
NWT,c1,cr1000,2013-11-25,2013,11,329,airtemp_min,-10.48,n,-10.48,NA
NWT,c1,cr1000,2013-11-26,2013,11,330,airtemp_min,-9.32,n,-9.32,NA
NWT,c1,cr1000,2013-11-27,2013,11,331,airtemp_min,-5.986,n,-5.986,NA
NWT,c1,cr1000,2013-11-28,2013,11,332,airtemp_min,-9.83,n,-9.83,NA
NWT,c1,cr1000,2013-11-29,2013,11,333,airtemp_min,-2.721,n,-2.721,NA
NWT,c1,cr1000,2013-11-30,2013,11,334,airtemp_min,-4.592,n,-4.592,NA
NWT,c1,cr1000,2013-12-01,2013,12,335,airtemp_min,-6.258,n,-6.258,NA
NWT,c1,cr1000,2013-12-02,2013,12,336,airtemp_min,-4.308,n,-4.308,NA
NWT,c1,cr1000,2013-12-03,2013,12,337,airtemp_min,-18.7,n,-18.7,NA
NWT,c1,cr1000,2013-12-04,2013,12,338,airtemp_min,-24.58,n,-24.58,NA
NWT,c1,cr1000,2013-12-05,2013,12,339,airtemp_min,-25.6,n,-25.6,NA
NWT,c1,cr1000,2013-12-06,2013,12,340,airtemp_min,-25.4,n,-25.4,NA
NWT,c1,cr1000,2013-12-07,2013,12,341,airtemp_min,-17.4,n,-17.4,NA
NWT,c1,cr1000,2013-12-08,2013,12,342,airtemp_min,-19.03,n,-19.03,NA
NWT,c1,cr1000,2013-12-09,2013,12,343,airtemp_min,-22.5,n,-22.5,NA
NWT,c1,cr1000,2013-12-10,2013,12,344,airtemp_min,-16.07,n,-16.07,NA
NWT,c1,cr1000,2013-12-11,2013,12,345,airtemp_min,-11.27,n,-11.27,NA
NWT,c1,cr1000,2013-12-12,2013,12,346,airtemp_min,-7.88,n,-7.88,NA
NWT,c1,cr1000,2013-12-13,2013,12,347,airtemp_min,-9.48,n,-9.48,NA
NWT,c1,cr1000,2013-12-14,2013,12,348,airtemp_min,-10.97,n,-10.97,NA
NWT,c1,cr1000,2013-12-15,2013,12,349,airtemp_min,-7.529,n,-7.529,NA
NWT,c1,cr1000,2013-12-16,2013,12,350,airtemp_min,-2.56,n,-2.56,NA
NWT,c1,cr1000,2013-12-17,2013,12,351,airtemp_min,-2.538,n,-2.538,NA
NWT,c1,cr1000,2013-12-18,2013,12,352,airtemp_min,-3.027,n,-3.027,NA
NWT,c1,cr1000,2013-12-19,2013,12,353,airtemp_min,-8.47,n,-8.47,NA
NWT,c1,cr1000,2013-12-20,2013,12,354,airtemp_min,-10.7,n,-10.7,NA
NWT,c1,cr1000,2013-12-21,2013,12,355,airtemp_min,-13.53,n,-13.53,NA
NWT,c1,cr1000,2013-12-22,2013,12,356,airtemp_min,-13.69,n,-13.69,NA
NWT,c1,cr1000,2013-12-23,2013,12,357,airtemp_min,-10.69,n,-10.69,NA
NWT,c1,cr1000,2013-12-24,2013,12,358,airtemp_min,-12.47,n,-12.47,NA
NWT,c1,cr1000,2013-12-25,2013,12,359,airtemp_min,-12.23,n,-12.23,NA
NWT,c1,cr1000,2013-12-26,2013,12,360,airtemp_min,-6.689,n,-6.689,NA
NWT,c1,cr1000,2013-12-27,2013,12,361,airtemp_min,-2.687,n,-2.687,NA
NWT,c1,cr1000,2013-12-28,2013,12,362,airtemp_min,-11.96,n,-11.96,NA
NWT,c1,cr1000,2013-12-29,2013,12,363,airtemp_min,-16.39,n,-16.39,NA
NWT,c1,cr1000,2013-12-30,2013,12,364,airtemp_min,-10.59,n,-10.59,NA
NWT,c1,cr1000,2013-12-31,2013,12,365,airtemp_min,-5.797,n,-5.797,NA
NWT,c1,cr1000,2014-01-01,2014,1,1,airtemp_min,-11.11,n,-11.11,NA
NWT,c1,cr1000,2014-01-02,2014,1,2,airtemp_min,-10.15,n,-10.15,NA
NWT,c1,cr1000,2014-01-03,2014,1,3,airtemp_min,-3.813,n,-3.813,NA
NWT,c1,cr1000,2014-01-04,2014,1,4,airtemp_min,-17.93,n,-17.93,NA
NWT,c1,cr1000,2014-01-05,2014,1,5,airtemp_min,-19.73,n,-19.73,NA
NWT,c1,cr1000,2014-01-06,2014,1,6,airtemp_min,-19.55,n,-19.55,NA
NWT,c1,cr1000,2014-01-07,2014,1,7,airtemp_min,-11.43,n,-11.43,NA
NWT,c1,cr1000,2014-01-08,2014,1,8,airtemp_min,-8.8,n,-8.8,NA
NWT,c1,cr1000,2014-01-09,2014,1,9,airtemp_min,-11.33,n,-11.33,NA
NWT,c1,cr1000,2014-01-10,2014,1,10,airtemp_min,-14.41,n,-14.41,NA
NWT,c1,cr1000,2014-01-11,2014,1,11,airtemp_min,-8.91,n,-8.91,NA
NWT,c1,cr1000,2014-01-12,2014,1,12,airtemp_min,-13.29,n,-13.29,NA
NWT,c1,cr1000,2014-01-13,2014,1,13,airtemp_min,-13.19,n,-13.19,NA
NWT,c1,cr1000,2014-01-14,2014,1,14,airtemp_min,-9.62,n,-9.62,NA
NWT,c1,cr1000,2014-01-15,2014,1,15,airtemp_min,-8.07,n,-8.07,NA
NWT,c1,cr1000,2014-01-16,2014,1,16,airtemp_min,-9.45,n,-9.45,NA
NWT,c1,cr1000,2014-01-17,2014,1,17,airtemp_min,-8.21,n,-8.21,NA
NWT,c1,cr1000,2014-01-18,2014,1,18,airtemp_min,-5.872,n,-5.872,NA
NWT,c1,cr1000,2014-01-19,2014,1,19,airtemp_min,-1.688,n,-1.688,NA
NWT,c1,cr1000,2014-01-20,2014,1,20,airtemp_min,-5.476,n,-5.476,NA
NWT,c1,cr1000,2014-01-21,2014,1,21,airtemp_min,-3.899,n,-3.899,NA
NWT,c1,cr1000,2014-01-22,2014,1,22,airtemp_min,-12.47,n,-12.47,NA
NWT,c1,cr1000,2014-01-23,2014,1,23,airtemp_min,-20.02,n,-20.02,NA
NWT,c1,cr1000,2014-01-24,2014,1,24,airtemp_min,-6.893,n,-6.893,NA
NWT,c1,cr1000,2014-01-25,2014,1,25,airtemp_min,-2.709,n,-2.709,NA
NWT,c1,cr1000,2014-01-26,2014,1,26,airtemp_min,-15.88,n,-15.88,NA
NWT,c1,cr1000,2014-01-27,2014,1,27,airtemp_min,-17.64,n,-17.64,NA
NWT,c1,cr1000,2014-01-28,2014,1,28,airtemp_min,-19.65,n,-19.65,NA
NWT,c1,cr1000,2014-01-29,2014,1,29,airtemp_min,-10.52,n,-10.52,NA
NWT,c1,cr1000,2014-01-30,2014,1,30,airtemp_min,-8.08,n,-8.08,NA
NWT,c1,cr1000,2014-01-31,2014,1,31,airtemp_min,-11.5,n,-11.5,NA
NWT,c1,cr1000,2014-02-01,2014,2,32,airtemp_min,-16.28,n,-16.28,NA
NWT,c1,cr1000,2014-02-02,2014,2,33,airtemp_min,-20.23,n,-20.23,NA
NWT,c1,cr1000,2014-02-03,2014,2,34,airtemp_min,-17.47,n,-17.47,NA
NWT,c1,cr1000,2014-02-04,2014,2,35,airtemp_min,-24.48,n,-24.48,NA
NWT,c1,cr1000,2014-02-05,2014,2,36,airtemp_min,-24.14,n,-24.14,NA
NWT,c1,cr1000,2014-02-06,2014,2,37,airtemp_min,-14.06,n,-14.06,NA
NWT,c1,cr1000,2014-02-07,2014,2,38,airtemp_min,-10.18,n,-10.18,NA
NWT,c1,cr1000,2014-02-08,2014,2,39,airtemp_min,-8.75,n,-8.75,NA
NWT,c1,cr1000,2014-02-09,2014,2,40,airtemp_min,-5.85,n,-5.85,NA
NWT,c1,cr1000,2014-02-10,2014,2,41,airtemp_min,-9.86,n,-9.86,NA
NWT,c1,cr1000,2014-02-11,2014,2,42,airtemp_min,-11.11,n,-11.11,NA
NWT,c1,cr1000,2014-02-12,2014,2,43,airtemp_min,-9.72,n,-9.72,NA
NWT,c1,cr1000,2014-02-13,2014,2,44,airtemp_min,-5.884,n,-5.884,NA
NWT,c1,cr1000,2014-02-14,2014,2,45,airtemp_min,-8.53,n,-8.53,NA
NWT,c1,cr1000,2014-02-15,2014,2,46,airtemp_min,-1.224,n,-1.224,NA
NWT,c1,cr1000,2014-02-16,2014,2,47,airtemp_min,-9.29,n,-9.29,NA
NWT,c1,cr1000,2014-02-17,2014,2,48,airtemp_min,-11.08,n,-11.08,NA
NWT,c1,cr1000,2014-02-18,2014,2,49,airtemp_min,-3.81,n,-3.81,NA
NWT,c1,cr1000,2014-02-19,2014,2,50,airtemp_min,-11.11,n,-11.11,NA
NWT,c1,cr1000,2014-02-20,2014,2,51,airtemp_min,-16.08,n,-16.08,NA
NWT,c1,cr1000,2014-02-21,2014,2,52,airtemp_min,-12.53,n,-12.53,NA
NWT,c1,cr1000,2014-02-22,2014,2,53,airtemp_min,-10.06,n,-10.06,NA
NWT,c1,cr1000,2014-02-23,2014,2,54,airtemp_min,-8.71,n,-8.71,NA
NWT,c1,cr1000,2014-02-24,2014,2,55,airtemp_min,-4.446,n,-4.446,NA
NWT,c1,cr1000,2014-02-25,2014,2,56,airtemp_min,-18.29,n,-18.29,NA
NWT,c1,cr1000,2014-02-26,2014,2,57,airtemp_min,-16.52,n,-16.52,NA
NWT,c1,cr1000,2014-02-27,2014,2,58,airtemp_min,-4.213,n,-4.213,NA
NWT,c1,cr1000,2014-02-28,2014,2,59,airtemp_min,-4.852,n,-4.852,NA
NWT,c1,cr1000,2014-03-01,2014,3,60,airtemp_min,-4.966,n,-4.966,NA
NWT,c1,cr1000,2014-03-02,2014,3,61,airtemp_min,-9.52,n,-9.52,NA
NWT,c1,cr1000,2014-03-03,2014,3,62,airtemp_min,-5.068,n,-5.068,NA
NWT,c1,cr1000,2014-03-04,2014,3,63,airtemp_min,-5.374,n,-5.374,NA
NWT,c1,cr1000,2014-03-05,2014,3,64,airtemp_min,-8.33,n,-8.33,NA
NWT,c1,cr1000,2014-03-06,2014,3,65,airtemp_min,-2.848,n,-2.848,NA
NWT,c1,cr1000,2014-03-07,2014,3,66,airtemp_min,-7.891,n,-7.891,NA
NWT,c1,cr1000,2014-03-08,2014,3,67,airtemp_min,-13.13,n,-13.13,NA
NWT,c1,cr1000,2014-03-09,2014,3,68,airtemp_min,-4.116,n,-4.116,NA
NWT,c1,cr1000,2014-03-10,2014,3,69,airtemp_min,-2.483,n,-2.483,NA
NWT,c1,cr1000,2014-03-11,2014,3,70,airtemp_min,-18.7,n,-18.7,NA
NWT,c1,cr1000,2014-03-12,2014,3,71,airtemp_min,-21.59,n,-21.59,NA
NWT,c1,cr1000,2014-03-13,2014,3,72,airtemp_min,-5.092,n,-5.092,NA
NWT,c1,cr1000,2014-03-14,2014,3,73,airtemp_min,-5.771,n,-5.771,NA
NWT,c1,cr1000,2014-03-15,2014,3,74,airtemp_min,-9.04,n,-9.04,NA
NWT,c1,cr1000,2014-03-16,2014,3,75,airtemp_min,-9.41,n,-9.41,NA
NWT,c1,cr1000,2014-03-17,2014,3,76,airtemp_min,-11.49,n,-11.49,NA
NWT,c1,cr1000,2014-03-18,2014,3,77,airtemp_min,-12.41,n,-12.41,NA
NWT,c1,cr1000,2014-03-19,2014,3,78,airtemp_min,-13.22,n,-13.22,NA
NWT,c1,cr1000,2014-03-20,2014,3,79,airtemp_min,-5.635,n,-5.635,NA
NWT,c1,cr1000,2014-03-21,2014,3,80,airtemp_min,-8.44,n,-8.44,NA
NWT,c1,cr1000,2014-03-22,2014,3,81,airtemp_min,-14.86,n,-14.86,NA
NWT,c1,cr1000,2014-03-23,2014,3,82,airtemp_min,-16.62,n,-16.62,NA
NWT,c1,cr1000,2014-03-24,2014,3,83,airtemp_min,-6.689,n,-6.689,NA
NWT,c1,cr1000,2014-03-25,2014,3,84,airtemp_min,-4.694,n,-4.694,NA
NWT,c1,cr1000,2014-03-26,2014,3,85,airtemp_min,-4.49,n,-4.49,NA
NWT,c1,cr1000,2014-03-27,2014,3,86,airtemp_min,-8.32,n,-8.32,NA
NWT,c1,cr1000,2014-03-28,2014,3,87,airtemp_min,-9.58,n,-9.58,NA
NWT,c1,cr1000,2014-03-29,2014,3,88,airtemp_min,-8.32,n,-8.32,NA
NWT,c1,cr1000,2014-03-30,2014,3,89,airtemp_min,-5.601,n,-5.601,NA
NWT,c1,cr1000,2014-03-31,2014,3,90,airtemp_min,-8.08,n,-8.08,NA
NWT,c1,cr1000,2014-04-01,2014,4,91,airtemp_min,-7.479,n,-7.479,NA
NWT,c1,cr1000,2014-04-02,2014,4,92,airtemp_min,-12.58,n,-12.58,NA
NWT,c1,cr1000,2014-04-03,2014,4,93,airtemp_min,-12.04,n,-12.04,NA
NWT,c1,cr1000,2014-04-04,2014,4,94,airtemp_min,-12.24,n,-12.24,NA
NWT,c1,cr1000,2014-04-05,2014,4,95,airtemp_min,-8.67,n,-8.67,NA
NWT,c1,cr1000,2014-04-06,2014,4,96,airtemp_min,-7.789,n,-7.789,NA
