"","LTER_site","local_site","date","airtemp_max","tmax_source_cw","airtemp_min","tmin_source_cw","airtemp_mean"
"12104","NWT","sdl",2014-09-19,16,"NSF proposal data",6,"NSF proposal data",11
"12105","NWT","sdl",2014-09-20,15,"NSF proposal data",4,"NSF proposal data",9.5
"12106","NWT","sdl",2014-09-21,12,"NSF proposal data",3,"NSF proposal data",7.5
"12107","NWT","sdl",2014-09-22,8,"NSF proposal data",3,"NSF proposal data",5.5
"12108","NWT","sdl",2014-09-23,7,"NSF proposal data",4,"NSF proposal data",5.5
"12109","NWT","sdl",2014-09-24,14,"NSF proposal data",4,"NSF proposal data",9
"12110","NWT","sdl",2014-09-25,16,"NSF proposal data",3,"NSF proposal data",9.5
"12111","NWT","sdl",2014-09-26,16,"NSF proposal data",5,"NSF proposal data",10.5
"12112","NWT","sdl",2014-09-27,14,"NSF proposal data",5,"NSF proposal data",9.5
"12113","NWT","sdl",2014-09-28,9,"NSF proposal data",2,"NSF proposal data",5.5
"12114","NWT","sdl",2014-09-29,4,"NSF proposal data",-3,"NSF proposal data",0.5
"12115","NWT","sdl",2014-09-30,-2,"NSF proposal data",-3,"NSF proposal data",-2.5
"12116","NWT","sdl",2014-10-01,-1.3,"NSF proposal data",-1.9,"NSF proposal data",-1.6
"12117","NWT","sdl",2014-10-02,-3.8,"NSF proposal data",-5,"NSF proposal data",-4.4
"12118","NWT","sdl",2014-10-03,-2.1,"NSF proposal data",-2.6,"NSF proposal data",-2.35
"12119","NWT","sdl",2014-10-04,1.1,"NSF proposal data",0.7,"NSF proposal data",0.9
"12120","NWT","sdl",2014-10-05,1.3,"NSF proposal data",0.7,"NSF proposal data",1
"12121","NWT","sdl",2014-10-06,3,"NSF proposal data",2.3,"NSF proposal data",2.65
"12122","NWT","sdl",2014-10-07,10,"NSF proposal data",3,"NSF proposal data",6.5
"12123","NWT","sdl",2014-10-08,11,"NSF proposal data",1,"NSF proposal data",6
"12124","NWT","sdl",2014-10-09,2,"NSF proposal data",-2,"NSF proposal data",0
"12125","NWT","sdl",2014-10-10,1,"NSF proposal data",-4,"NSF proposal data",-1.5
"12126","NWT","sdl",2014-10-11,2,"NSF proposal data",-1,"NSF proposal data",0.5
"12127","NWT","sdl",2014-10-12,0,"NSF proposal data",-7,"NSF proposal data",-3.5
"12128","NWT","sdl",2014-10-13,-6,"NSF proposal data",-8,"NSF proposal data",-7
"12129","NWT","sdl",2014-10-14,7,"NSF proposal data",-6,"NSF proposal data",0.5
"12130","NWT","sdl",2014-10-15,11,"NSF proposal data",3,"NSF proposal data",7
"12131","NWT","sdl",2014-10-16,8,"NSF proposal data",1,"NSF proposal data",4.5
"12132","NWT","sdl",2014-10-17,8,"NSF proposal data",0,"NSF proposal data",4
"12133","NWT","sdl",2014-10-18,9,"NSF proposal data",1,"NSF proposal data",5
"12134","NWT","sdl",2014-10-19,8,"NSF proposal data",0,"NSF proposal data",4
"12135","NWT","sdl",2014-10-20,9,"NSF proposal data",-1,"NSF proposal data",4
"12136","NWT","sdl",2014-10-21,8,"NSF proposal data",0,"NSF proposal data",4
"12137","NWT","sdl",2014-10-22,2,"NSF proposal data",-2,"NSF proposal data",0
"12138","NWT","sdl",2014-10-23,5,"NSF proposal data",-2,"NSF proposal data",1.5
"12139","NWT","sdl",2014-10-24,9,"NSF proposal data",2,"NSF proposal data",5.5
"12140","NWT","sdl",2014-10-25,11,"NSF proposal data",2,"NSF proposal data",6.5
"12141","NWT","sdl",2014-10-26,6,"NSF proposal data",1,"NSF proposal data",3.5
"12142","NWT","sdl",2014-10-27,2,"NSF proposal data",-10,"NSF proposal data",-4
"12143","NWT","sdl",2014-10-28,-3,"NSF proposal data",-10,"NSF proposal data",-6.5
"12144","NWT","sdl",2014-10-29,1,"NSF proposal data",-6,"NSF proposal data",-2.5
"12145","NWT","sdl",2014-10-30,4,"NSF proposal data",-5,"NSF proposal data",-0.5
"12146","NWT","sdl",2014-10-31,6,"NSF proposal data",-5,"NSF proposal data",0.5
"12147","NWT","sdl",2014-11-01,7,"NSF proposal data",0,"NSF proposal data",3.5
"12148","NWT","sdl",2014-11-02,3,"NSF proposal data",-2,"NSF proposal data",0.5
"12149","NWT","sdl",2014-11-03,-1,"NSF proposal data",-8,"NSF proposal data",-4.5
"12150","NWT","sdl",2014-11-04,0,"NSF proposal data",-10,"NSF proposal data",-5
"12151","NWT","sdl",2014-11-05,2,"NSF proposal data",-6,"NSF proposal data",-2
"12152","NWT","sdl",2014-11-06,4,"NSF proposal data",-3,"NSF proposal data",0.5
"12153","NWT","sdl",2014-11-07,2,"NSF proposal data",-3,"NSF proposal data",-0.5
"12154","NWT","sdl",2014-11-08,1,"NSF proposal data",-6,"NSF proposal data",-2.5
"12155","NWT","sdl",2014-11-09,2,"NSF proposal data",-2,"NSF proposal data",0
"12156","NWT","sdl",2014-11-10,0,"NSF proposal data",-11,"NSF proposal data",-5.5
"12157","NWT","sdl",2014-11-11,-9,"NSF proposal data",-13,"NSF proposal data",-11
"12158","NWT","sdl",2014-11-12,-9,"NSF proposal data",-15,"NSF proposal data",-12
"12159","NWT","sdl",2014-11-13,-10,"NSF proposal data",-17,"NSF proposal data",-13.5
"12160","NWT","sdl",2014-11-14,-8,"NSF proposal data",-9,"NSF proposal data",-8.5
"12161","NWT","sdl",2014-11-15,-7,"NSF proposal data",-9,"NSF proposal data",-8
"12162","NWT","sdl",2014-11-16,-9,"NSF proposal data",-19,"NSF proposal data",-14
"12163","NWT","sdl",2014-11-17,-16,"NSF proposal data",-18,"NSF proposal data",-17
"12164","NWT","sdl",2014-11-18,-10,"NSF proposal data",-18,"NSF proposal data",-14
"12165","NWT","sdl",2014-11-19,-8,"NSF proposal data",-11,"NSF proposal data",-9.5
"12166","NWT","sdl",2014-11-20,-3,"NSF proposal data",-9,"NSF proposal data",-6
"12167","NWT","sdl",2014-11-21,-6,"NSF proposal data",-9,"NSF proposal data",-7.5
"12168","NWT","sdl",2014-11-22,-3,"NSF proposal data",-9,"NSF proposal data",-6
"12169","NWT","sdl",2014-11-23,-7,"NSF proposal data",-14,"NSF proposal data",-10.5
"12170","NWT","sdl",2014-11-24,-13,"NSF proposal data",-17,"NSF proposal data",-15
"12171","NWT","sdl",2014-11-25,-12,"NSF proposal data",-17,"NSF proposal data",-14.5
"12172","NWT","sdl",2014-11-26,-5,"NSF proposal data",-5.1,"NSF proposal data",-5.05
"12173","NWT","sdl",2014-11-27,-3.5,"NSF proposal data",-3.7,"NSF proposal data",-3.6
"12174","NWT","sdl",2014-11-28,-0.5,"NSF proposal data",-0.8,"NSF proposal data",-0.65
"12175","NWT","sdl",2014-11-29,-1.8,"NSF proposal data",-2.3,"NSF proposal data",-2.05
"12176","NWT","sdl",2014-11-30,-3.8,"NSF proposal data",-4.2,"NSF proposal data",-4
"12177","NWT","sdl",2014-12-01,-5.9,"NSF proposal data",-6.3,"NSF proposal data",-6.1
"12178","NWT","sdl",2014-12-02,-4.7,"NSF proposal data",-4.6,"NSF proposal data",-4.65
"12179","NWT","sdl",2014-12-03,-3.3,"NSF proposal data",-3.4,"NSF proposal data",-3.35
"12180","NWT","sdl",2014-12-04,-3.4,"NSF proposal data",-3,"NSF proposal data",-3.2
"12181","NWT","sdl",2014-12-05,-5.3,"NSF proposal data",-5,"NSF proposal data",-5.15
"12182","NWT","sdl",2014-12-06,-3,"NSF proposal data",-3.5,"NSF proposal data",-3.25
"12183","NWT","sdl",2014-12-07,-5.1,"NSF proposal data",-4.9,"NSF proposal data",-5
"12184","NWT","sdl",2014-12-08,-1.3,"NSF proposal data",-1.7,"NSF proposal data",-1.5
"12185","NWT","sdl",2014-12-09,-1,"NSF proposal data",-1.3,"NSF proposal data",-1.15
"12186","NWT","sdl",2014-12-10,-0.8,"NSF proposal data",-1.4,"NSF proposal data",-1.1
"12187","NWT","sdl",2014-12-11,0.6,"NSF proposal data",0,"NSF proposal data",0.3
"12188","NWT","sdl",2014-12-12,3.8,"NSF proposal data",2.6,"NSF proposal data",3.2
"12189","NWT","sdl",2014-12-13,-0.7,"NSF proposal data",-1,"NSF proposal data",-0.85
"12190","NWT","sdl",2014-12-14,-7.3,"NSF proposal data",-6.4,"NSF proposal data",-6.85
"12191","NWT","sdl",2014-12-15,-11.4,"NSF proposal data",-12.2,"NSF proposal data",-11.8
"12192","NWT","sdl",2014-12-16,-3,"NSF proposal data",-9,"NSF proposal data",-6
"12193","NWT","sdl",2014-12-17,-6,"NSF proposal data",-11,"NSF proposal data",-8.5
"12194","NWT","sdl",2014-12-18,-10,"NSF proposal data",-13,"NSF proposal data",-11.5
"12195","NWT","sdl",2014-12-19,-9,"NSF proposal data",-15,"NSF proposal data",-12
"12196","NWT","sdl",2014-12-20,-8,"NSF proposal data",-10,"NSF proposal data",-9
"12197","NWT","sdl",2014-12-21,-7,"NSF proposal data",-11,"NSF proposal data",-9
"12198","NWT","sdl",2014-12-22,-7,"NSF proposal data",-17,"NSF proposal data",-12
"12199","NWT","sdl",2014-12-23,-16,"NSF proposal data",-17,"NSF proposal data",-16.5
"12200","NWT","sdl",2014-12-24,-8,"NSF proposal data",-17,"NSF proposal data",-12.5
"12201","NWT","sdl",2014-12-25,-7,"NSF proposal data",-17,"NSF proposal data",-12
"12202","NWT","sdl",2014-12-26,-14,"NSF proposal data",-20,"NSF proposal data",-17
"12203","NWT","sdl",2014-12-27,-17,"NSF proposal data",-19,"NSF proposal data",-18
"12204","NWT","sdl",2014-12-28,-16,"NSF proposal data",-17,"NSF proposal data",-16.5
"12205","NWT","sdl",2014-12-29,-16,"NSF proposal data",-24,"NSF proposal data",-20
"12206","NWT","sdl",2014-12-30,-17,"NSF proposal data",-26,"NSF proposal data",-21.5
"12207","NWT","sdl",2014-12-31,-11,"NSF proposal data",-17,"NSF proposal data",-14
"12208","NWT","sdl",2015-01-01,-11,"sdl chart",-17,"sdl chart",-14
"12209","NWT","sdl",2015-01-02,-7,"sdl chart",-16,"sdl chart",-11.5
"12210","NWT","sdl",2015-01-03,-8,"sdl chart",-16,"sdl chart",-12
"12211","NWT","sdl",2015-01-04,-10,"sdl chart",-17,"sdl chart",-13.5
"12212","NWT","sdl",2015-01-05,-4,"sdl chart",-9,"sdl chart",-6.5
"12213","NWT","sdl",2015-01-06,-3,"sdl chart",-5,"sdl chart",-4
"12214","NWT","sdl",2015-01-07,-2,"sdl chart",-5,"sdl chart",-3.5
"12215","NWT","sdl",2015-01-08,-3,"sdl chart",-7,"sdl chart",-5
"12216","NWT","sdl",2015-01-09,-5,"sdl chart",-8,"sdl chart",-6.5
"12217","NWT","sdl",2015-01-10,-5,"sdl chart",-8,"sdl chart",-6.5
"12218","NWT","sdl",2015-01-11,-6,"sdl chart",-9,"sdl chart",-7.5
"12219","NWT","sdl",2015-01-12,-2,"sdl chart",-11,"sdl chart",-6.5
"12220","NWT","sdl",2015-01-13,-8,"sdl chart",-16,"sdl chart",-12
"12221","NWT","sdl",2015-01-14,-7,"sdl chart",-12,"sdl chart",-9.5
"12222","NWT","sdl",2015-01-15,-4,"sdl chart",-10,"sdl chart",-7
"12223","NWT","sdl",2015-01-16,-4,"sdl chart",-10,"sdl chart",-7
"12224","NWT","sdl",2015-01-17,-8,"sdl chart",-13,"sdl chart",-10.5
"12225","NWT","sdl",2015-01-18,-4,"sdl chart",-9,"sdl chart",-6.5
"12226","NWT","sdl",2015-01-19,-6,"sdl chart",-8,"sdl chart",-7
"12227","NWT","sdl",2015-01-20,-8,"sdl chart",-14,"sdl chart",-11
"12228","NWT","sdl",2015-01-21,-13,"sdl chart",-21,"sdl chart",-17
"12229","NWT","sdl",2015-01-22,-9,"sdl chart",-20,"sdl chart",-14.5
"12230","NWT","sdl",2015-01-23,-6,"sdl chart",-10,"sdl chart",-8
"12231","NWT","sdl",2015-01-24,-6,"sdl chart",-11,"sdl chart",-8.5
"12232","NWT","sdl",2015-01-25,-1,"sdl chart",-9,"sdl chart",-5
"12233","NWT","sdl",2015-01-26,6,"sdl chart",-3,"sdl chart",1.5
"12234","NWT","sdl",2015-01-27,4,"sdl chart",-5,"sdl chart",-0.5
"12235","NWT","sdl",2015-01-28,-5,"sdl chart",-8,"sdl chart",-6.5
"12236","NWT","sdl",2015-01-29,-3,"sdl chart",-9,"sdl chart",-6
"12237","NWT","sdl",2015-01-30,-4,"sdl chart",-9,"sdl chart",-6.5
"12238","NWT","sdl",2015-01-31,-6,"sdl chart",-13,"sdl chart",-9.5
"12239","NWT","sdl",2015-02-01,-12,"sdl chart",-16,"sdl chart",-14
"12240","NWT","sdl",2015-02-02,-8,"sdl chart",-12,"sdl chart",-10
"12241","NWT","sdl",2015-02-03,-6,"sdl chart",-8,"sdl chart",-7
"12242","NWT","sdl",2015-02-04,-6,"sdl chart",-8,"sdl chart",-7
"12243","NWT","sdl",2015-02-05,-4,"sdl chart",-8,"sdl chart",-6
"12244","NWT","sdl",2015-02-06,0,"sdl chart",-5,"sdl chart",-2.5
"12245","NWT","sdl",2015-02-07,-1,"sdl chart",-5,"sdl chart",-3
"12246","NWT","sdl",2015-02-08,-3,"sdl chart",-5,"sdl chart",-4
"12247","NWT","sdl",2015-02-09,0,"sdl chart",-5,"sdl chart",-2.5
"12248","NWT","sdl",2015-02-10,-4,"sdl chart",-11,"sdl chart",-7.5
"12249","NWT","sdl",2015-02-11,-6,"sdl chart",-13,"sdl chart",-9.5
"12250","NWT","sdl",2015-02-12,-4,"sdl chart",-9,"sdl chart",-6.5
"12251","NWT","sdl",2015-02-13,-1,"sdl chart",-6,"sdl chart",-3.5
"12252","NWT","sdl",2015-02-14,0,"sdl chart",-4,"sdl chart",-2
"12253","NWT","sdl",2015-02-15,-2,"sdl chart",-14,"sdl chart",-8
"12254","NWT","sdl",2015-02-16,-13,"sdl chart",-18,"sdl chart",-15.5
"12255","NWT","sdl",2015-02-17,-14,"sdl chart",-18,"sdl chart",-16
"12256","NWT","sdl",2015-02-18,-3,"sdl chart",-14,"sdl chart",-8.5
"12257","NWT","sdl",2015-02-19,-4,"sdl chart",-8,"sdl chart",-6
"12258","NWT","sdl",2015-02-20,-6,"sdl chart",-13,"sdl chart",-9.5
"12259","NWT","sdl",2015-02-21,-9,"sdl chart",-21,"sdl chart",-15
"12260","NWT","sdl",2015-02-22,-14,"sdl chart",-24,"sdl chart",-19
"12261","NWT","sdl",2015-02-23,-3,"sdl chart",-11,"sdl chart",-7
"12262","NWT","sdl",2015-02-24,-2,"sdl chart",-11,"sdl chart",-6.5
"12263","NWT","sdl",2015-02-25,-10,"sdl chart",-17,"sdl chart",-13.5
"12264","NWT","sdl",2015-02-26,-13,"sdl chart",-21,"sdl chart",-17
"12265","NWT","sdl",2015-02-27,-13,"sdl chart",-18,"sdl chart",-15.5
"12266","NWT","sdl",2015-02-28,-10,"sdl chart",-17,"sdl chart",-13.5
"12267","NWT","sdl",2015-03-01,-7,"sdl chart",-11,"sdl chart",-9
"12268","NWT","sdl",2015-03-02,-3,"sdl chart",-10,"sdl chart",-6.5
"12269","NWT","sdl",2015-03-03,-10,"sdl chart",-11,"sdl chart",-10.5
"12270","NWT","sdl",2015-03-04,-16.8,"2wk logger",-20.07,"2wk logger",-18.44
"12271","NWT","sdl",2015-03-05,-12.25,"2wk logger",-18.19,"2wk logger",-15.22
"12272","NWT","sdl",2015-03-06,-7.23,"2wk logger",-10.9,"2wk logger",-9.07
"12273","NWT","sdl",2015-03-07,0.12,"2wk logger",-7.9,"2wk logger",-3.89
"12274","NWT","sdl",2015-03-08,-0.28,"2wk logger",-8.95,"2wk logger",-4.61
"12275","NWT","sdl",2015-03-09,-4.16,"2wk logger",-7.25,"2wk logger",-5.7
"12276","NWT","sdl",2015-03-10,1,"sdl chart",-6,"sdl chart",-2.5
"12277","NWT","sdl",2015-03-11,2,"sdl chart",-6,"sdl chart",-2
"12278","NWT","sdl",2015-03-12,0,"sdl chart",-6,"sdl chart",-3
"12279","NWT","sdl",2015-03-13,-2,"sdl chart",-8,"sdl chart",-5
"12280","NWT","sdl",2015-03-14,0,"sdl chart",-11,"sdl chart",-5.5
"12281","NWT","sdl",2015-03-15,9,"sdl chart",6,"sdl chart",7.5
"12282","NWT","sdl",2015-03-16,7,"sdl chart",-2,"sdl chart",2.5
"12283","NWT","sdl",2015-03-17,4,"sdl chart",-5,"sdl chart",-0.5
"12284","NWT","sdl",2015-03-18,0,"sdl chart",-4,"sdl chart",-2
"12285","NWT","sdl",2015-03-19,-3,"sdl chart",-10,"sdl chart",-6.5
"12286","NWT","sdl",2015-03-20,3,"sdl chart",-10,"sdl chart",-3.5
"12287","NWT","sdl",2015-03-21,2,"sdl chart",-5,"sdl chart",-1.5
"12288","NWT","sdl",2015-03-22,1,"sdl chart",-5,"sdl chart",-2
"12289","NWT","sdl",2015-03-23,0,"sdl chart",-6,"sdl chart",-3
"12290","NWT","sdl",2015-03-24,-6,"sdl chart",-10,"sdl chart",-8
"12291","NWT","sdl",2015-03-25,-6,"sdl chart",-11,"sdl chart",-8.5
"12292","NWT","sdl",2015-03-26,-5,"sdl chart",-12,"sdl chart",-8.5
"12293","NWT","sdl",2015-03-27,-1,"sdl chart",-6,"sdl chart",-3.5
"12294","NWT","sdl",2015-03-28,3,"sdl chart",-3,"sdl chart",0
"12295","NWT","sdl",2015-03-29,1,"sdl chart",-7,"sdl chart",-3
"12296","NWT","sdl",2015-03-30,3,"sdl chart",-3,"sdl chart",0
"12297","NWT","sdl",2015-03-31,4,"sdl chart",-2,"sdl chart",1
"12298","NWT","sdl",2015-04-01,0,"sdl chart",-7,"sdl chart",-3.5
"12299","NWT","sdl",2015-04-02,-5,"sdl chart",-14,"sdl chart",-9.5
"12300","NWT","sdl",2015-04-03,-9,"sdl chart",-15,"sdl chart",-12
"12301","NWT","sdl",2015-04-04,0,"sdl chart",-11,"sdl chart",-5.5
"12302","NWT","sdl",2015-04-05,4,"sdl chart",-6,"sdl chart",-1
"12303","NWT","sdl",2015-04-06,4,"sdl chart",-4,"sdl chart",0
"12304","NWT","sdl",2015-04-07,2,"sdl chart",-6,"sdl chart",-2
"12305","NWT","sdl",2015-04-08,0,"sdl chart",-12,"sdl chart",-6
"12306","NWT","sdl",2015-04-09,-5,"sdl chart",-12,"sdl chart",-8.5
"12307","NWT","sdl",2015-04-10,-1,"sdl chart",-8,"sdl chart",-4.5
"12308","NWT","sdl",2015-04-11,2,"sdl chart",-6,"sdl chart",-2
"12309","NWT","sdl",2015-04-12,-2,"sdl chart",-6,"sdl chart",-4
"12310","NWT","sdl",2015-04-13,3,"sdl chart",-6,"sdl chart",-1.5
"12311","NWT","sdl",2015-04-14,3,"sdl chart",-2,"sdl chart",0.5
"12312","NWT","sdl",2015-04-15,-1,"sdl chart",-8,"sdl chart",-4.5
"12313","NWT","sdl",2015-04-16,-7,"sdl chart",-9,"sdl chart",-8
"12314","NWT","sdl",2015-04-17,-5,"sdl chart",-11,"sdl chart",-8
"12315","NWT","sdl",2015-04-18,-1,"sdl chart",-10,"sdl chart",-5.5
"12316","NWT","sdl",2015-04-19,-7,"sdl chart",-11,"sdl chart",-9
"12317","NWT","sdl",2015-04-20,-5,"sdl chart",-10,"sdl chart",-7.5
"12318","NWT","sdl",2015-04-21,-2,"sdl chart",-8,"sdl chart",-5
"12319","NWT","sdl",2015-04-22,3,"sdl chart",-8,"sdl chart",-2.5
"12320","NWT","sdl",2015-04-23,0,"sdl chart",-7,"sdl chart",-3.5
"12321","NWT","sdl",2015-04-24,-2,"sdl chart",-8,"sdl chart",-5
"12322","NWT","sdl",2015-04-25,-2,"sdl chart",-7,"sdl chart",-4.5
"12323","NWT","sdl",2015-04-26,-5,"sdl chart",-8,"sdl chart",-6.5
"12324","NWT","sdl",2015-04-27,-2,"sdl chart",-8,"sdl chart",-5
"12325","NWT","sdl",2015-04-28,1,"sdl chart",-4,"sdl chart",-1.5
"12326","NWT","sdl",2015-04-29,1.81,"2wk logger",-4.95,"2wk logger",-1.57
"12327","NWT","sdl",2015-04-30,3.6,"2wk logger",-3.4,"2wk logger",0.1
"12328","NWT","sdl",2015-05-01,3.69,"2wk logger",-4.27,"2wk logger",-0.29
"12329","NWT","sdl",2015-05-02,1.04,"2wk logger",-3.51,"2wk logger",-1.23
"12330","NWT","sdl",2015-05-03,3.49,"2wk logger",-4.87,"2wk logger",-0.69
"12331","NWT","sdl",2015-05-04,-1,"sdl chart",-4,"sdl chart",-2.5
"12332","NWT","sdl",2015-05-05,-1,"sdl chart",-4,"sdl chart",-2.5
"12333","NWT","sdl",2015-05-06,-2,"sdl chart",-5,"sdl chart",-3.5
"12334","NWT","sdl",2015-05-07,-3,"sdl chart",-6,"sdl chart",-4.5
"12335","NWT","sdl",2015-05-08,-3,"sdl chart",-6,"sdl chart",-4.5
"12336","NWT","sdl",2015-05-09,-4,"sdl chart",-12,"sdl chart",-8
"12337","NWT","sdl",2015-05-10,-9,"sdl chart",-14,"sdl chart",-11.5
"12338","NWT","sdl",2015-05-11,-5,"sdl chart",-12,"sdl chart",-8.5
"12339","NWT","sdl",2015-05-12,2,"sdl chart",-6,"sdl chart",-2
"12340","NWT","sdl",2015-05-13,-2,"sdl chart",-5,"sdl chart",-3.5
"12341","NWT","sdl",2015-05-14,1,"sdl chart",-5,"sdl chart",-2
"12342","NWT","sdl",2015-05-15,-2,"sdl chart",-8,"sdl chart",-5
"12343","NWT","sdl",2015-05-16,-3,"sdl chart",-11,"sdl chart",-7
"12344","NWT","sdl",2015-05-17,-3,"sdl chart",-8,"sdl chart",-5.5
"12345","NWT","sdl",2015-05-18,-3,"sdl chart",-6,"sdl chart",-4.5
"12346","NWT","sdl",2015-05-19,-1,"sdl chart",-7,"sdl chart",-4
"12347","NWT","sdl",2015-05-20,-2,"sdl chart",-8,"sdl chart",-5
"12348","NWT","sdl",2015-05-21,3,"sdl chart",-5,"sdl chart",-1
"12349","NWT","sdl",2015-05-22,-3,"sdl chart",-6,"sdl chart",-4.5
"12350","NWT","sdl",2015-05-23,-1,"sdl chart",-8,"sdl chart",-4.5
"12351","NWT","sdl",2015-05-24,-1,"sdl chart",-9,"sdl chart",-5
"12352","NWT","sdl",2015-05-25,-2,"sdl chart",-8,"sdl chart",-5
"12353","NWT","sdl",2015-05-26,0,"sdl chart",-6,"sdl chart",-3
"12354","NWT","sdl",2015-05-27,3,"sdl chart",-3,"sdl chart",0
"12355","NWT","sdl",2015-05-28,1,"sdl chart",-5,"sdl chart",-2
"12356","NWT","sdl",2015-05-29,-1,"sdl chart",-7,"sdl chart",-4
"12357","NWT","sdl",2015-05-30,4,"sdl chart",-5,"sdl chart",-0.5
"12358","NWT","sdl",2015-05-31,5,"sdl chart",-1,"sdl chart",2
"12359","NWT","sdl",2015-06-01,7,"sdl chart",0,"sdl chart",3.5
"12360","NWT","sdl",2015-06-02,8,"sdl chart",2,"sdl chart",5
"12361","NWT","sdl",2015-06-03,6,"sdl chart",0,"sdl chart",3
"12362","NWT","sdl",2015-06-04,8,"sdl chart",-1,"sdl chart",3.5
"12363","NWT","sdl",2015-06-05,4,"sdl chart",-2,"sdl chart",1
"12364","NWT","sdl",2015-06-06,4,"sdl chart",-1,"sdl chart",1.5
"12365","NWT","sdl",2015-06-07,5,"sdl chart",-2,"sdl chart",1.5
"12366","NWT","sdl",2015-06-08,7,"sdl chart",-1,"sdl chart",3
"12367","NWT","sdl",2015-06-09,10,"sdl chart",1,"sdl chart",5.5
"12368","NWT","sdl",2015-06-10,5,"sdl chart",1,"sdl chart",3
"12369","NWT","sdl",2015-06-11,5,"sdl chart",-1,"sdl chart",2
"12370","NWT","sdl",2015-06-12,7,"sdl chart",-1,"sdl chart",3
"12371","NWT","sdl",2015-06-13,10,"sdl chart",-2,"sdl chart",4
"12372","NWT","sdl",2015-06-14,7,"sdl chart",1,"sdl chart",4
"12373","NWT","sdl",2015-06-15,9,"sdl chart",0,"sdl chart",4.5
"12374","NWT","sdl",2015-06-16,9,"sdl chart",1,"sdl chart",5
"12375","NWT","sdl",2015-06-17,10,"sdl chart",2,"sdl chart",6
"12376","NWT","sdl",2015-06-18,13,"sdl chart",4,"sdl chart",8.5
"12377","NWT","sdl",2015-06-19,13,"sdl chart",4,"sdl chart",8.5
"12378","NWT","sdl",2015-06-20,13,"sdl chart",4,"sdl chart",8.5
"12379","NWT","sdl",2015-06-21,15,"sdl chart",5,"sdl chart",10
"12380","NWT","sdl",2015-06-22,14,"sdl chart",4,"sdl chart",9
"12381","NWT","sdl",2015-06-23,15,"sdl chart",3,"sdl chart",9
"12382","NWT","sdl",2015-06-24,13,"sdl chart",4,"sdl chart",8.5
"12383","NWT","sdl",2015-06-25,8,"sdl chart",2,"sdl chart",5
"12384","NWT","sdl",2015-06-26,11,"sdl chart",3,"sdl chart",7
"12385","NWT","sdl",2015-06-27,13,"sdl chart",3,"sdl chart",8
"12386","NWT","sdl",2015-06-28,10,"sdl chart",3,"sdl chart",6.5
"12387","NWT","sdl",2015-06-29,13,"sdl chart",3,"sdl chart",8
"12388","NWT","sdl",2015-06-30,16,"sdl chart",6,"sdl chart",11
"12389","NWT","sdl",2015-07-01,12,"sdl chart",5,"sdl chart",8.5
"12390","NWT","sdl",2015-07-02,9,"sdl chart",2,"sdl chart",5.5
"12391","NWT","sdl",2015-07-03,12,"sdl chart",3,"sdl chart",7.5
"12392","NWT","sdl",2015-07-04,14,"sdl chart",4,"sdl chart",9
"12393","NWT","sdl",2015-07-05,11,"sdl chart",2,"sdl chart",6.5
"12394","NWT","sdl",2015-07-06,5,"sdl chart",2,"sdl chart",3.5
"12395","NWT","sdl",2015-07-07,6,"sdl chart",0,"sdl chart",3
"12396","NWT","sdl",2015-07-08,3,"sdl chart",1,"sdl chart",2
"12397","NWT","sdl",2015-07-09,9,"sdl chart",1,"sdl chart",5
